Linka;Spoj;MOD;MOD;Názov;ČOD;MPR;MPR;Názov;ČPR;KM,,,,
505416;11;401;Lipt.Mikuláš,,AS;7:05:00;239;Závažná Poruba,,otoč.;7:30:00;13
505416;13;401;Lipt.Mikuláš,,AS;8:25:00;239;Závažná Poruba,,otoč.;8:45:00;9
505416;15;401;Lipt.Mikuláš,,AS;11:20:00;239;Závažná Poruba,,otoč.;11:40:00;9
505416;19;401;Lipt.Mikuláš,,AS;12:50:00;239;Závažná Poruba,,otoč.;13:12:00;9
505416;21;401;Lipt.Mikuláš,,AS;13:30:00;239;Závažná Poruba,,otoč.;13:55:00;9
505416;25;401;Lipt.Mikuláš,,AS;14:35:00;239;Závažná Poruba,,otoč.;14:55:00;9
505416;29;401;Lipt.Mikuláš,,AS;15:25:00;239;Závažná Poruba,,otoč.;15:50:00;9
505416;35;401;Lipt.Mikuláš,,AS;18:35:00;239;Závažná Poruba,,otoč.;18:54:00;9
505416;37;401;Lipt.Mikuláš,,AS;20:00:00;239;Závažná Poruba,,otoč.;20:16:00;9
505416;39;401;Lipt.Mikuláš,,AS;22:10:00;239;Závažná Poruba,,otoč.;22:26:00;9
505416;41;401;Lipt.Mikuláš,,AS;17:00:00;239;Závažná Poruba,,otoč.;17:18:00;9
505416;6;239;Závažná Poruba,,otoč.;5:00:00;401;Lipt.Mikuláš,,AS;5:19:00;9
505416;10;239;Závažná Poruba,,otoč.;5:30:00;401;Lipt.Mikuláš,,AS;5:46:00;9
505416;12;239;Závažná Poruba,,otoč.;5:52:00;401;Lipt.Mikuláš,,AS;6:20:00;9
505416;14;239;Závažná Poruba,,otoč.;7:00:00;401;Lipt.Mikuláš,,AS;7:28:00;9
505416;16;239;Závažná Poruba,,otoč.;7:33:00;401;Lipt.Mikuláš,,AS;7:51:00;9
505416;18;239;Závažná Poruba,,otoč.;8:50:00;401;Lipt.Mikuláš,,AS;9:13:00;9
505416;20;239;Závažná Poruba,,otoč.;12:15:00;401;Lipt.Mikuláš,,AS;12:34:00;9
505416;24;239;Závažná Poruba,,otoč.;13:55:00;401;Lipt.Mikuláš,,AS;14:16:00;9
505416;28;239;Závažná Poruba,,otoč.;16:04:00;401;Lipt.Mikuláš,,AS;16:28:00;13
505416;30;239;Závažná Poruba,,otoč.;15:00:00;401;Lipt.Mikuláš,,AS;15:20:00;9
